Nama Objek,Tgl Penilaian,Alamat,RT/RW,Desa,Kecamatan,Kota,Provinsi,Koordinat,Jumlah Satuan,Luas Tanah,Luas Bangunan,Indikasi Nilai Tanah,Nilai Objek,Total Nilai,Klasifikasi,Jenis_Objek,Jenis Objek Lainnya,Tujuan Penilaian,Tujuan Penilaian Lainnya,Pendekatan Penilaian,Pendekatan Penilaian Lainnya,Metode Penilaian1,Metode Penilaian Lainnya1,Metode Penilaian2,Metode Penilaian Lainnya2,Dasar Nilai,Dasar Nilai Lainnya,KJPP,Nomor Laporan,Penanda Tangan,Latitude,Longitude,Full Address,Check Lat,Check Long,Check Coord,Dist to Mean,Dist to Check,Cluster,Cluster No.,Cluster Mean,Cluster Std Dev,Gap to Mean,% Std Dev
Rumah Tinggal,31 Agustus 2021,"Komplek Perum. Taman Royal 1, Jl. Mahoni VI No 15 Kel. Tanah Tinggi, Kec. Tangerang",-,Tanah Tinggi,Tangerang,Kota Tangerang,Banten,"-6.179610, 106.657806",1,96,123,7200000.0,"Rp1.092.180.000,00","Rp1.092.180.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode  Biaya Pengganti DRC,(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01447/2.0084-00/PI/06/0317/1/IX/2021,"Hendra Gunawan, S.T.",-6.17961,106.657806,"Komplek Perum. Taman Royal 1, Jl. Mahoni VI No 15 Kel. Tanah Tinggi, Kec. Tangerang Tanah Tinggi Tangerang Kota Tangerang",-6.1795968,106.6552531,"-6.1795968 , 106.6552531",2.220415155524795,0.2825509428578888,34,34,7081105.260869565,1384073.6423251063,118894.73913043458,8.590203259033473
Rumah Tinggal,15 Juli 2021,KOMPLEK PERURI SUDIMARA JALAN YUNUS MUTER BLOK CC NO 06,-,Sudimara Timur,Ciledug,Kota Tangerang,Banten,"-6.233941, 106.716496",1,190,66,6049000.0,"Rp1.302.174.000,00","Rp1.302.174.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,01452/2.0059-00/PI/04/0243/1/VII/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.233941,106.716496,KOMPLEK PERURI SUDIMARA JALAN YUNUS MUTER BLOK CC NO 06 Sudimara Timur Ciledug Kota Tangerang,-6.2333755,106.7153844,"-6.2333755 , 106.7153844",6.858361275756847,0.1379993503610503,4,4,6881832.885714286,3053664.101059171,-832832.885714286,27.27323170303557
Rumah Tinggal,10 Desember 2021,Komplek Moderland Cluster Costarica Blok CK - 7 No. 02,-,Kelapa Indah,Tangerang,Kota Tangerang,Banten,"-6.199124, 106.642355",1,108,174,10010000.0,"Rp1.844.930.000,00","Rp1.844.930.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Lainnya,DRC Data pasar,(NULL),(NULL),Nilai Pasar,(NULL),Hari Utomo & Rekan,01476/2.0025-01/PI/07/0099/1/XII/2021,Ir. Richard Kadar Utomo,-6.199124,106.642355,Komplek Moderland Cluster Costarica Blok CK - 7 No. 02 Kelapa Indah Tangerang Kota Tangerang,-6.199222,106.639423,"-6.199222 , 106.639423",2.626246473957889,0.3246737897151726,33,33,9325990.533333333,1495748.3517055868,684009.4666666668,45.730250405203364
Rumah Tinggal,7 September 2021,"Komplek Perum. Villa Regency 1 Blok KC 2 No 23 Kel. Gebang Raya, Kec. Periuk",-,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.166201, 106.588203",1,138,78,3800000.0,"Rp688.200.000,00","Rp688.200.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode  Biaya Pengganti DRC,(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01485/2.0084-00/PI/07/0317/1/IX/2021,"Hendra Gunawan, S.T.",-6.166201,106.588203,"Komplek Perum. Villa Regency 1 Blok KC 2 No 23 Kel. Gebang Raya, Kec. Periuk Gebang Raya Periuk Kota Tangerang",-6.1663103,106.5895308,"-6.1663103 , 106.5895308",9.302619975620852,0.1474567587259081,17,17,3992681.318846154,1126703.0842253088,-192681.31884615403,17.101339433950034
Rumah Tinggal,21 Mei 2021,"Perumahan Garden City Residence Blok L 3 No.36, Kel. Periuk, Kec. Periuk, Tangerang",000/000,Periuk,Periuk,Kota Tangerang,Banten,"-6.166525, 106.593510",1,60,44,3500000.0,"Rp356.520.000,00","Rp356.520.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01498/2.0037-00/PI/07/0100/1/V/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.166525,106.59351,"Perumahan Garden City Residence Blok L 3 No.36, Kel. Periuk, Kec. Periuk, Tangerang Periuk Periuk Kota Tangerang",-6.1658192,106.5901604,"-6.1658192 , 106.5901604",8.747112201828987,0.37886013772704,17,17,3992681.318846154,1126703.0842253088,-492681.318846154,43.727697717709596
Rumah Tinggal,4 Juni 2021,Jalan Kavling Perkebunan 1 No. 266C,0,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.217358,106.612199",1,68,88,6518000.0,"Rp843.000.000,00","Rp843.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),"Dasa'at, Yudistira dan Rekan",01499/2.0041-01/PI/07/0389/0/VI/2021,"Fauzan Ananda, S.E.",-6.217358,106.612199,Jalan Kavling Perkebunan 1 No. 266C Panunggangan Barat Cibodas Kota Tangerang,-6.2173282,106.6094456,"-6.2173282 , 106.6094456",6.33622841064184,0.3047340640223159,43,43,6190333.333333333,2455801.3427991522,327666.666666667,13.342555888221339
Rumah Tinggal,7 Juni 2021,"Perumahan Metland Puri (d/h Komplek Puri Metropolitan), Cluster Chrysant Blok C-1 No. 12 A",0,Petir,Cipondoh,Kota Tangerang,Banten,"-6.192411, 106.710848",1,105,66,11381000.0,"Rp1.378.000.000,00","Rp1.378.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Dasa'at, Yudistira dan Rekan",01519/2.0041-01/PI/07/0389/0/VI/2021,"Fauzan Ananda, S.E.",-6.192411,106.710848,"Perumahan Metland Puri (d/h Komplek Puri Metropolitan), Cluster Chrysant Blok C-1 No. 12 A Petir Cipondoh Kota Tangerang",-6.1864827,106.707958,"-6.1864827 , 106.707958",4.994728258136549,0.7294572025903532,37,37,13302030.576923076,3614839.1659215013,-1921030.576923076,53.14290591496796
Rumah Tinggal,10 Mei 2021,"Jl. Inpres II RT 004 RW 02 Cluster Yadin No. 08, Kel. Nerogtok Kec Pinang Kota Tangerang",004/002,Nerogtog,Pinang,Kota Tangerang,Banten,"-6.207595,106.689650",1,134,120,4600000.0,"Rp1.110.000.000,00","Rp1.110.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01520/2.0037-00/PI/12/0100/0/V/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.207595,106.68965,"Jl. Inpres II RT 004 RW 02 Cluster Yadin No. 08, Kel. Nerogtok Kec Pinang Kota Tangerang",-6.2076359,106.6868273,"-6.2076359 , 106.6868273",2.8223972653389304,0.3124240885268182,42,42,7519461.538461538,3754145.9884458543,-2919461.538461538,77.76632947804303
Rumah Tinggal,16 September 2021,"Komplek Perum. Green Lake City Cluster Australia, Jl. Australia 6 No 59",-,Ketapang,Cipondoh,Kota Tangerang,Banten,"-6.18327, 106.70256",1,120,122,15800000.0,"Rp2.352.280.000,00","Rp2.352.280.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Lainnya,Metode Biaya Pengganti Terdepresiasi (DRC),(NULL),(NULL),Nilai Pasar,(NULL),"Sapto, Kasmodiard dan Rekan",01526/2.0084-00/PI/07/0317/1/IX/2021,"Hendra Gunawan, S.T.",-6.18327,106.70256,"Komplek Perum. Green Lake City Cluster Australia, Jl. Australia 6 No 59 Ketapang Cipondoh Kota Tangerang",-6.1843804,106.701135,"-6.1843804 , 106.701135",4.352734341997978,0.1998808863061113,6,6,14916578.232142856,4068081.5471434244,883421.7678571437,21.715930657227744
Rumah Tinggal,30 Juli 2021,Jalan Winong,002/05,Sudimara Timur,Ciledug,Kota Tangerang,Banten,"-6.230006, 106.715085",1,311,36,5619000.0,"Rp1.820.805.000,00","Rp1.820.805.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,01537/2.0059-00/PI/07/0243/1/VIII/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.230006,106.715085,Jalan Winong Sudimara Timur Ciledug Kota Tangerang,-6.2290115,106.7118907,"-6.2290115 , 106.7118907",6.4838337880193375,0.3702150037363835,30,30,6449354.838709678,1689418.1355008415,-830354.8387096776,49.15034479983916
Rumah Tinggal,4 Agustus 2021,Perum Bangun Reksa Indah II Blok FF No 12,-,Pondok Pucung,Karang Tengah,Kota Tangerang,Banten,"-6.213429, 106.702541",1,150,216,6243000.0,"Rp1.679.598.000,00","Rp1.679.598.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,01557/2.0059-00/PI/07/0243/1/VIII/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.213429,106.702541,Perum Bangun Reksa Indah II Blok FF No 12 Pondok Pucung Karang Tengah Kota Tangerang,-6.2157529,106.701751,"-6.2157529 , 106.701751",4.38750982244943,0.2714583728810522,1,1,6721261.416666667,3485629.0722986283,-478261.416666667,13.720949841380378
Rumah Tinggal,1 Juni 2021,"Perum Graha Raya Cluster Fortune Essence Blok D.3/E No. 22, Kel. Tajur, Kec. Ciledug, Kota Tangerang",000/000,Tajur,Ciledug,Kota Tangerang,Banten,"-6.234694286964973, 106.69360452772865",1,70,89,10200000.0,"Rp1.086.910.000,00","Rp1.086.910.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01585/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.234694286964973,106.69360452772864,"Perum Graha Raya Cluster Fortune Essence Blok D.3/E No. 22, Kel. Tajur, Kec. Ciledug, Kota Tangerang",-6.2349343,106.6910189,"-6.2349343 , 106.6910189",5.08342258098969,0.2873679902713228,35,35,8820946.5,2624117.673722146,1379053.5,52.55303578074299
Rumah Tinggal,19 Agustus 2021,Perum Kota Modern (d/h Modern Land) Jalan Taman Golf XVII Blok CG-6 No 3A,-,Poris Plawad,Cipondoh,Kota Tangerang,Banten,"-6.192393, 106.650261",1,180,218,9323000.0,"Rp2.278.271.000,00","Rp2.278.271.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,01628/2.0059-00/PI/07/0243/1/VIII/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.192393,106.650261,Perum Kota Modern (d/h Modern Land) Jalan Taman Golf XVII Blok CG-6 No 3A Poris Plawad Cipondoh Kota Tangerang,-6.1902502,106.6483313,"-6.1902502 , 106.6483313",1.851399725966598,0.31900555201524,5,5,7818947.555555556,1763031.8506959933,1504052.444444444,85.31056565147635
Rumah Tinggal,2 Juni 2021,"Perumahan Bangun Reksa Indah 1 Blok C No. 05, Kel Karang Tengah, Kec Karang Tengah (d/h Ciledug), Kota Tangerang",000/00,Karang Tengah,Karang Tengah,Kota Tangerang,Banten,"-6.2125133683974365, 106.70716034218634",1,150,250,5680000.0,"Rp1.782.000.000,00","Rp1.782.000.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01639/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.2125133683974365,106.70716034218634,"Perumahan Bangun Reksa Indah 1 Blok C No. 05, Kel Karang Tengah, Kec Karang Tengah (d/h Ciledug), Kota Tangerang",-6.217393,106.7038988,"-6.217393 , 106.7038988",4.827336202620795,0.649217086728027,1,1,6721261.416666667,3485629.0722986283,-1041261.416666667,29.872984045889833
Rumah Tinggal,7 Juni 2021,"Komplek Pengayoman, Jl. Banding VI Blok D-9 No. 2 Kelurahan Sukasari, Kecamatan Tangerang, Kota Tangerang",000/00,Sukasari,Tangerang,Kota Tangerang,Banten,"-6.181964500857431, 106.64168868138167",1,135,126,7200000.0,"Rp1.318.752.000,00","Rp1.318.752.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01650/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.181964500857431,106.64168868138168,"Komplek Pengayoman, Jl. Banding VI Blok D-9 No. 2 Kelurahan Sukasari, Kecamatan Tangerang, Kota Tangerang",-6.1839986,106.6378291,"-6.1839986 , 106.6378291",3.222181502122618,0.4827726328529256,34,34,7081105.260869565,1384073.6423251063,118894.73913043458,8.590203259033473
Rumah Tinggal,12 Juni 2022,"Perum. Villa Ilhami, Jalan Munawwarah Raya Blok K - 12 No. 3",-,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.225148, 106.620357",1,120,62,9435000.0,"Rp1.311.635.000,00","Rp1.311.635.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,01662/2.0059-00/PI/07/0243/1/VIII/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.225148,106.620357,"Perum. Villa Ilhami, Jalan Munawwarah Raya Blok K - 12 No. 3 Panunggangan Barat Cibodas Kota Tangerang",-6.2276889,106.616603,"-6.2276889 , 106.616603",5.886194401112881,0.5015479669052275,15,15,8799958.095238095,2517087.6141302744,635041.9047619049,25.229233229584263
Rumah Tinggal,24 Mei 2021,"Perum. Villa Tangerang Indah, Jl. Krakatau 3 Blok BB - 5 No. 6 & 8",0,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.1702362930664885, 106.58866410788083",1,120,105,3800000.0,"Rp702.750.000,00","Rp702.750.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),Jimmy Prasetyo & Rekan,01666/2.0031-00/PI/07/0088/1/V/2021,Drs. Bagus Wiyono,-6.1702362930664885,106.58866410788085,"Perum. Villa Tangerang Indah, Jl. Krakatau 3 Blok BB - 5 No. 6 & 8 Gebang Raya Periuk Kota Tangerang",-6.1722767,106.5834266,"-6.1722767 , 106.5834266",9.09563169060189,0.6220482696986696,27,27,4788316.971428571,1264911.7143884806,-988316.9714285713,78.13327682765365
Rumah Tinggal,5 Oktober 2021,"Perum Puri Dewata Indah Blok AL No.1A, Kelurahan Poris Plawad, Kecamatan Cipondoh, Kota Tangerang, Provinsi Banten",000/000,Poris Plawad,Cipondoh,Kota Tangerang,Banten,"-6.180241, 106.664435",1,178,134,6273576.0,"Rp1.276.660.000,00","Rp1.276.660.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),Sugianto Prasodjo dan Rekan,01680/2.0131-00/PI/05/0576/1/x/2021,"Pipik Firmansyah, S.Pd.",-6.180241,106.664435,"Perum Puri Dewata Indah Blok AL No.1A, Kelurahan Poris Plawad, Kecamatan Cipondoh, Kota Tangerang",-6.1803552,106.6612566,"-6.1803552 , 106.6612566",1.962512775149742,0.352001766479705,19,19,6464101.738095238,1230964.705314753,-190525.73809523787,15.477757995223849
Rumah Tinggal,26 Agustus 2021,Perum Green Lake City Cluster Amerika Jalan West Coast 2A No 5,-,Petir,Cipondoh,Kota Tangerang,Banten,"-6.183242, 106.712180",1,108,184,17118000.0,"Rp2.604.258.000,00","Rp2.604.258.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,01693/2.0059-00/PI/07/0243/1/VIII/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.183242,106.71218,Perum Green Lake City Cluster Amerika Jalan West Coast 2A No 5 Petir Cipondoh Kota Tangerang,-6.1831536,106.7079078,"-6.1831536 , 106.7079078",5.356606436666416,0.472931900567446,6,6,14916578.232142856,4068081.5471434244,2201421.7678571437,54.11449456815745
Rumah Tinggal,1 Oktober 2021,"JL. DUREN VILLA BLOK G1 NO. 3, KEL. PEDURENAN, KEC. KARANG TENGAH, TANGERANG, BANTEN",-,Padurenan,Karang Tengah,Kota Tangerang,Banten,"-6.225136, 106.697067",1,240,203,8750000.0,"Rp3.001.670.000,00","Rp3.001.670.000,00",Properti,Rumah Tinggal,(NULL),Jual-Beli,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Sugianto Prasodjo dan Rekan,01701/2.0131-00/PI/12/0576/0/X/2021,"Pipik Firmansyah, S.Pd.",-6.225136,106.697067,"JL. DUREN VILLA BLOK G1 NO. 3, KEL. PEDURENAN, KEC. KARANG TENGAH, TANGERANG, BANTEN Padurenan Karang Tengah Kota Tangerang",-6.2265471,106.6941543,"-6.2265471 , 106.6941543",4.565443689071389,0.3581271169717716,20,20,5069040.409090909,1657847.0790297552,3680959.590909091,222.0325165975712
Rumah Tinggal,15 Juni 2021,"Perumahan Green Lake City Cluster Amerika Jl. West Coast 2A No. 2, Kel. Petir, Kec. Cipondoh",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.183334, 106.712234",1,108,156,16400000.0,"Rp2.306.480.000,00","Rp2.306.480.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01753/2.0037-00/PI/07/0299/1/VI/2021,"Junaidi, S.T.",-6.183334,106.712234,"Perumahan Green Lake City Cluster Amerika Jl. West Coast 2A No. 2, Kel. Petir, Kec. Cipondoh Petir Cipondoh Kota Tangerang",-6.1827109,106.7080414,"-6.1827109 , 106.7080414",5.359232491376022,0.4691095924491674,6,6,14916578.232142856,4068081.5471434244,1483421.7678571437,36.46489753625492
Rumah Tinggal,16 Juni 2021,"Perumnas II Karawaci No.5 Jl. Borneo II Kel. Cibodas Baru, Kec. Cibodas, Tangerang",000/000,Cibodas Baru,Cibodas,Kota Tangerang,Banten,"-6.2087092, 106.6052925",1,72,55,5000000.0,"Rp438.400.000,00","Rp438.400.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01771/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.2087092,106.6052925,"Perumnas II Karawaci No.5 Jl. Borneo II Kel. Cibodas Baru, Kec. Cibodas, Tangerang Cibodas Baru Cibodas Kota Tangerang",-6.2104828,106.6018692,"-6.2104828 , 106.6018692",6.829750450064518,0.4266193762263344,3,3,5103937.5,1494204.5664132882,-103937.5,6.956042187014138
Rumah Tinggal,17 Juni 2021,"Jalan Prabu Kian Santang RT 001 RW 004, Sangiang Jaya, Periuk, Tangerang",000/000,Sangiang Jaya,Periuk,Kota Tangerang,Banten,"-6.1788296,106.5954072",1,394,238,4540000.0,"Rp2.502.760.000,00","Rp2.502.760.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01779/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.1788296,106.5954072,"Jalan Prabu Kian Santang RT 001 RW 004, Sangiang Jaya, Periuk, Tangerang Sangiang Jaya Periuk Kota Tangerang",-6.1777819,106.593643,"-6.1777819 , 106.593643",8.098638998502544,0.2270445584686946,0,0,4319648.108695652,886849.0746292298,220351.89130434766,24.846605539558293
Rumah Tinggal,17 Juni 2021,"Perumahan The Royal Park Karawaci Blok C No. 01 Kel. Cibodas, Kec. Cibodas, Kota Tangerang",000/000,Cibodas,Cibodas,Kota Tangerang,Banten,"-6.202396, 106.611231",1,150,69,5300000.0,"Rp795.000.000,00","Rp795.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01782/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.202396,106.611231,"Perumahan The Royal Park Karawaci Blok C No. 01 Kel. Cibodas, Kec. Cibodas, Kota Tangerang",-6.2023053,106.6087803,"-6.2023053 , 106.6087803",6.087617626630045,0.2714097880221712,3,3,5103937.5,1494204.5664132882,196062.5,13.121529970332741
Rumah Tinggal,17 Juni 2021,"Komplek Deplu Jl. Duta IV Kav. 143, Kel. Cipadu Jaya, Kec. Larangan",000/000,Cipadu Jaya,Larangan,Kota Tangerang,Banten,"-6.246967, 106.743243",1,515,243,7200000.0,"Rp4.112.840.000,00","Rp0,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01819/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.246967,106.743243,"Komplek Deplu Jl. Duta IV Kav. 143, Kel. Cipadu Jaya, Kec. Larangan Cipadu Jaya Larangan Kota Tangerang",-6.2492491,106.7428168,"-6.2492491 , 106.7428168",10.119271229043449,0.2567409046050126,18,18,6633093.885714286,1570231.2156777643,566906.114285714,36.103352718091166
Rumah Tinggal,20 Juni 2021,"Perumahan Metland Cyber City, Cluster East Terrace Blok A.6 No. 15 Kelurahan Parung Jaya, Kecamatan Karang Tengah, Kota Tangerang",000/000,Parung Jaya,Karang Tengah,Kota Tangerang,Banten,"-6.1981023, 106.7095435",1,90,72,16100000.0,"Rp1.449.000.000,00","Rp1.449.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01822/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.1981023,106.7095435,"Perumahan Metland Cyber City, Cluster East Terrace Blok A.6 No. 15 Kelurahan Parung Jaya, Kecamatan Karang Tengah, Kota Tangerang",-6.1973457,106.7051207,"-6.1973457 , 106.7051207",4.813172792848137,0.4965849285264432,26,26,10254765.476190476,1964633.2656748195,5845234.523809524,297.5229334621788
Rumah Tinggal,21 Juni 2021,"Perumahan The Royal Park Karawaci Blok C No. 9B Kelurahan Cibodas, Kecamatan Cibodas, Kota Tangerang",000/000,Cibodas,Cibodas,Kota Tangerang,Banten,"-6.202183, 106.611446",1,60,32,5300000.0,"Rp318.000.000,00","Rp318.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01826/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.202183,106.611446,"Perumahan The Royal Park Karawaci Blok C No. 9B Kelurahan Cibodas, Kecamatan Cibodas, Kota Tangerang",-6.2034741,106.6077422,"-6.2034741 , 106.6077422",6.062023308430455,0.4340621395176407,3,3,5103937.5,1494204.5664132882,196062.5,13.121529970332741
Rumah Tinggal,18 September 2021,Perum Alam Indah Blok A-3 No 8,-,Poris Plawad Indah,Cipondoh,Kota Tangerang,Banten,"-6.191615, 106.666642",1,72,93,5405000.0,"Rp723.418.000,00","Rp723.418.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),Suwendho Rinaldy & Rekan,01830/2.0059-00/PI/04/0243/1/IX/2021,"Ir. Suwendho Kemandjaya, M.Sc.",-6.191615,106.666642,Perum Alam Indah Blok A-3 No 8 Poris Plawad Indah Cipondoh Kota Tangerang,-6.1915313,106.6647986,"-6.1915313 , 106.6647986",0.6995324374820956,0.2042271561273072,22,22,6155989.059411765,1467555.2188364582,-750989.0594117651,51.172797437031505
Rumah Tinggal,23 Juni 2021,"Cluster Bumi Padjajaran 3 Blok. E No.2 Kel.Poris Plawad Utara , Kec. Cipondoh Utara, Kota Tangerang",000/000,Poris Plawad Utara,Cipondoh,Kota Tangerang,Banten,"-6.180841, 106.668619",1,66,36,5500000.0,"Rp460.200.000,00","Rp460.200.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),"Agus, Firdaus & Rekan",01869/2.0037-00/PI/07/0100/1/VI/2021,"Ir. Agus Triwaluyo, M.Sc.",-6.180841,106.668619,"Cluster Bumi Padjajaran 3 Blok. E No.2 Kel.Poris Plawad Utara , Kec. Cipondoh Utara, Kota Tangerang",-6.1812329,106.6661451,"-6.1812329 , 106.6661451",1.909188980243086,0.2772117185561795,19,19,6464101.738095238,1230964.705314753,-964101.7380952379,78.32082706617658
